vol,abs
50.574547,26.414217
50.63015,26.517607
50.685757,26.381315
50.74136,26.282059
50.796963,26.305149
50.852566,26.392935
50.908169,26.324549
50.963772,26.334042
51.019375,26.332409
51.074978,26.353884
51.130581,26.438301
51.186184,26.409092
51.241787,26.457052
51.29739,26.424604
51.352993,26.467157
51.408596,26.503065
51.464199,26.489344
51.519802,26.433113
51.575405,26.543962
51.631012,26.452635
51.686615,26.42791
51.742218,26.493759
51.797821,26.309887
51.853424,26.363611
51.909027,26.367044
51.96463,26.461273
52.020233,26.482426
52.075836,26.492409
52.131439,26.495802
52.187042,26.544031
52.242645,26.603111
52.298248,26.502243
52.353851,26.417074
52.409454,26.4198
52.465057,26.463726
52.52066,26.467958
52.576267,26.433817
52.63187,26.450289
52.687473,26.556633
52.743076,26.447422
52.798679,26.359585
52.854282,26.46792
52.909885,26.341856
52.965488,26.346577
53.021091,26.52877
53.076694,26.469255
53.132298,26.493927
53.187901,26.393106
53.243504,26.31542
53.299107,26.505863
53.35471,26.452969
53.410313,26.343752
53.465916,26.435957
53.521523,26.640875
53.577126,26.573584
53.632729,26.531656
53.688332,26.555101
53.743935,26.565924
53.799538,26.475782
53.855141,26.388475
53.910744,26.470554
53.966347,26.426758
54.02195,26.531109
54.077553,26.437143
54.133156,26.305593
54.188759,26.544506
54.244362,26.498074
54.299965,26.557451
54.355568,26.387735
54.411171,26.431747
54.466778,26.500542
54.522381,26.553955
54.577984,26.375233
54.633587,26.319643
54.68919,26.382753
54.744793,26.424946
54.800396,26.391277
54.855999,26.282684
54.911602,26.465811
54.967205,26.499866
55.022808,26.396666
55.078411,26.355242
55.134014,26.449356
55.189617,26.404785
55.24522,26.440586
55.300823,26.561359
55.356426,26.524298
55.412033,26.472036
55.467636,26.591768
55.523239,26.386154
55.578842,26.348192
55.634445,26.282854
55.690048,26.35216
55.745651,26.362656
55.801254,26.474543
55.856857,26.49872
55.91246,26.309118
55.968063,26.369158
56.023666,26.438461
56.079269,26.451368
56.134872,26.547722
56.190475,26.545565
56.246078,26.496243
56.301682,26.4335
56.357285,26.417246
56.412891,26.497362
56.468494,26.470194
56.524097,26.615459
56.5797,26.457544
56.635303,26.371025
56.690907,26.523577
56.74651,26.427549
56.802113,26.51153
56.857716,26.459614
56.913319,26.502335
56.968922,26.565533
57.024525,26.524637
57.080128,26.554615
57.135731,26.484072
57.191334,26.436455
57.246937,26.484713
57.30254,26.452803
57.358147,26.381279
57.41375,26.424484
57.469353,26.422689
57.524956,26.446033
57.580559,26.354584
57.636162,26.398533
57.691765,26.38335
57.747368,26.442062
57.802971,26.454128
57.858574,26.462059
57.914177,26.485815
57.96978,26.520874
58.025383,26.444326
58.080986,26.424538
58.136589,26.375402
58.192192,26.507259
58.247795,26.570723
58.303402,26.507128
58.359005,26.318558
58.414608,26.413509
58.470211,26.373613
58.525814,26.338869
58.581417,26.356894
58.63702,26.498871
58.692623,26.3297
58.748226,26.50618
58.803829,26.480974
58.859432,26.439428
58.915035,26.431396
58.970638,26.400478
59.026241,26.353903
59.081844,26.414682
59.137447,26.500584
59.19305,26.406483
59.248657,26.481718
59.30426,26.332636
59.359863,26.332352
59.415466,26.398451
59.471069,26.335573
59.526672,26.418821
59.582275,26.356176
59.637878,26.305248
59.693481,26.459217
59.749084,26.432035
59.804688,26.466225
59.860291,26.369844
59.915894,26.380669
59.971497,26.323021
60.0271,26.488981
60.082703,26.443792
60.138306,26.337193
60.193913,26.467474
60.249516,26.579857
60.305119,26.404612
60.360722,26.285883
60.416325,26.343203
60.471928,26.427834
60.527531,26.446482
60.583134,26.35573
60.638737,26.290192
60.69434,26.242512
60.749943,26.397537
60.805546,26.306215
60.861149,26.357098
60.916752,26.35022
60.972355,26.368074
61.027958,26.362682
61.083561,26.510956
61.139168,26.454651
61.194771,26.340399
61.250374,26.324085
61.305977,26.349403
61.36158,26.334322
61.417183,26.26432
61.472786,26.41943
61.528389,26.410515
61.583992,26.314056
61.639595,26.443874
61.695198,26.350195
61.750801,26.172415
61.806404,26.292227
61.862007,26.414349
61.91761,26.436262
61.973213,26.362316
62.028816,26.293055
62.084423,26.292753
62.140026,26.276579
62.195629,26.402206
62.251232,26.412144
62.306835,26.371855
62.362438,26.300293
62.418041,26.325027
62.473644,26.442789
62.529247,26.445763
62.58485,26.355724
62.640453,26.436256
62.696056,26.460005
62.751659,26.46418
62.807262,26.292555
62.862865,26.320608
62.918468,26.404652
62.974072,26.399532
63.029675,26.367371
63.085281,26.387316
63.140884,26.369175
63.196487,26.357666
63.25209,26.36079
63.307693,26.401579
63.363297,26.357269
63.4189,26.357328
63.474503,26.349716
63.530106,26.462706
63.585709,26.548988
63.641312,26.497658
63.696915,26.408106
63.752518,26.363348
63.808121,26.395498
63.863724,26.380159
63.919327,26.407789
63.97493,26.470592
64.030533,26.520029
64.086136,26.348738
64.141739,26.264015
64.197342,26.365768
64.252945,26.310993
64.308548,26.377136
64.364151,26.443974
64.419754,26.336197
64.475365,26.346252
64.530968,26.536556
64.586571,26.445368
64.642174,26.317734
64.697777,26.249352
64.75338,26.42347
64.808983,26.510349
64.864586,26.505213
64.920189,26.479919
64.975792,26.499323
65.031395,26.375729
65.086998,26.431808
65.142601,26.482368
65.198204,26.44207
65.253807,26.495516
65.30941,26.470509
65.365013,26.369209
65.420616,26.483957
65.476219,26.49095
65.531822,26.508192
65.587425,26.477858
65.643028,26.528721
65.698631,26.5718
65.754234,26.625422
65.809837,26.503447
65.86544,26.551405
65.921043,26.626711
65.976646,26.510662
66.032249,26.584486
66.087852,26.467384
66.143456,26.629513
66.199059,26.748856
66.254662,26.770407
66.310265,26.776365
66.365868,26.655079
66.421478,26.796335
66.477081,27.125587
66.532684,27.39015
66.588287,27.763287
66.64389,27.821405
66.699493,27.766228
66.755096,27.636625
66.810699,27.345785
66.866302,26.806265
66.921906,26.084188
66.977509,25.027452
67.033112,23.024662
67.088715,19.618475
67.144318,14.747709
67.199921,8.798721
67.255524,2.611023
67.311127,-3.236674
67.36673,-8.606971
67.422333,-13.332375
67.477936,-17.348721
67.533539,-20.644966
67.589142,-23.312632
67.644745,-25.535326
67.700348,-27.335184
67.755951,-28.789677
67.811554,-29.946144
67.867157,-30.872103
67.92276,-31.689835
67.978363,-32.319756
68.033966,-32.865719
68.089569,-33.344044
68.145172,-33.779228
68.200775,-34.166985
68.256378,-34.469109
68.311989,-34.798172
68.367592,-35.037102
68.423195,-35.216637
68.478798,-35.431606
68.534401,-35.633728
68.590004,-35.788734
68.645607,-35.956257
68.70121,-36.083439
68.756813,-36.157894
68.812416,-36.249653
68.868019,-36.315693
68.923622,-36.432858
68.979225,-36.50378
69.034828,-36.546177
69.090431,-36.604473
69.146034,-36.698475
69.201637,-36.733128
69.25724,-36.812801
69.312843,-36.87664
69.368446,-36.944233
69.424049,-36.994534
69.479652,-37.006775
69.535255,-37.074062
69.590858,-37.159695
69.646461,-37.208447
69.702065,-37.256779
69.757668,-37.297951
69.813271,-37.342579
69.868874,-37.466721
69.924477,-37.510532
69.98008,-37.568314
70.035683,-37.593906
70.091286,-37.644783
70.146889,-37.626022
70.202499,-37.382072
70.258102,-37.342556
70.313705,-37.410419
70.369308,-37.347752
70.424911,-37.356548
70.480515,-37.48111
70.536118,-37.589382
70.591721,-37.785294
70.647324,-37.944054
70.702927,-38.082691
70.75853,-38.186916
70.814133,-38.186878
70.869736,-38.283775
70.925339,-38.359596
70.980942,-38.405334
71.036545,-38.413094
71.092148,-38.487621
71.147751,-38.454193
71.203354,-38.351479
71.258957,-37.961765
71.31456,-37.000816
71.370163,-35.798149
71.425766,-34.923229
71.481369,-34.757145
71.536972,-35.091633
71.592575,-35.756306
71.648178,-36.508629
71.703781,-37.143227
71.759384,-37.646271
71.814987,-38.002193
71.87059,-38.289101
71.926193,-38.496502
71.981796,-38.567162
72.037399,-38.645317
72.09301,-38.739002
72.148613,-38.745239
72.204216,-38.829273
72.259819,-38.863464
72.315422,-38.876915
72.371025,-38.877525
72.426628,-38.942772
72.482231,-38.977558
72.537834,-38.945862
72.593437,-38.954815
72.64904,-38.980255
72.704643,-38.988174
72.760246,-39.001129
72.815849,-38.975327
72.871452,-39.011555
72.927055,-39.001892
72.982658,-39.033165
73.038261,-38.972141
73.093864,-38.969296
73.149467,-39.040852
73.20507,-39.085289
73.260674,-39.100578
73.316277,-39.055256
73.37188,-39.01527
73.427483,-39.038387
73.483086,-39.075783
73.538689,-39.071281
73.594292,-39.081612
73.649895,-39.107185
73.705498,-39.072308
73.761101,-39.08028
73.816704,-39.084743
73.872307,-39.081688
73.92791,-39.076595
73.983513,-39.111202
74.039124,-39.087559
74.094727,-39.117321
74.15033,-39.050449
74.205933,-39.080498
74.261536,-39.034405
74.317139,-39.003933
74.372742,-39.04697
74.428345,-39.103184
74.483948,-39.084045
74.539551,-39.061146
74.595154,-39.067688
74.650757,-39.092873
74.70636,-39.138416
74.761963,-39.079868
74.817566,-39.10363
74.873169,-39.062
74.928772,-39.076733
74.984375,-39.126625
75.039978,-39.112812
75.095581,-39.133343
75.151184,-39.135685
75.206787,-39.139706
75.26239,-39.092751
75.317993,-39.089947
75.373596,-39.106152
75.429199,-39.139202
75.484802,-39.081886
75.540405,-39.1185
75.596008,-39.178307
75.651611,-39.15876
75.707214,-39.113628
75.762817,-39.138622
75.81842,-39.15609
75.874023,-39.169418
75.929634,-39.137936
75.985237,-39.055092
76.04084,-39.048206
76.096443,-39.058483
76.152046,-38.975502
76.207649,-39.02837
76.263252,-38.997879
76.318855,-38.993992
76.374458,-39.040302
76.430061,-39.019981
76.485664,-38.975842
