vol,abs
ml,mAU
3.01153,23.764002
3.01431,23.765329
3.01709,23.760515
3.01987,23.750505
3.02265,23.736998
3.025431,23.723509
3.028211,23.717077
3.030991,23.718441
3.033771,23.726175
3.036551,23.737591
3.039331,23.749901
3.042112,23.764727
3.044892,23.774387
3.047672,23.782055
3.050452,23.788431
3.053232,23.793406
3.056012,23.796314
3.058793,23.794703
3.061573,23.793093
3.064353,23.788345
3.067133,23.780373
3.069913,23.770119
3.072693,23.758795
3.075474,23.747473
3.078254,23.72998
3.081034,23.716951
3.083814,23.708715
3.086594,23.703548
3.089375,23.700777
3.092155,23.706264
3.094935,23.714493
3.097715,23.723085
3.100495,23.73354
3.103275,23.747841
3.106055,23.767195
3.108835,23.790461
3.111616,23.813713
3.114396,23.830509
3.117176,23.83913
3.119956,23.841621
3.122736,23.842503
3.125517,23.843384
3.128297,23.849503
3.131077,23.85656
3.133857,23.863493
3.136637,23.870237
3.139417,23.877657
3.142198,23.889677
3.144978,23.904261
3.147758,23.9191
3.150538,23.934278
3.153318,23.950193
3.156098,23.967033
3.158879,23.983227
3.161659,23.999407
3.164439,24.00956
3.167219,24.015104
3.169999,24.018942
3.172779,24.023409
3.17556,24.027876
3.17834,24.029531
3.18112,24.023743
3.1839,24.012857
3.18668,23.999331
3.18946,23.984077
3.19224,23.965086
3.195021,23.954248
3.197801,23.947596
3.200581,23.944448
3.203361,23.944012
3.206141,23.944111
3.208921,23.936184
3.211702,23.927353
3.214482,23.919535
3.217262,23.912432
3.220042,23.906876
3.222822,23.904089
3.225602,23.901026
3.228383,23.89537
3.231163,23.889444
3.233943,23.883434
3.236723,23.877491
3.239503,23.871895
3.242283,23.866907
3.245064,23.858894
3.247844,23.84874
3.250624,23.837492
3.253404,23.825592
3.256184,23.813705
3.258964,23.805336
3.261744,23.798378
3.264525,23.798769
3.267305,23.8041
3.270085,23.809929
3.272865,23.81271
3.275645,23.81506
3.278425,23.809063
3.281206,23.79998
3.283986,23.792925
3.286766,23.788301
3.289546,23.785034
3.292326,23.789417
3.295106,23.791952
3.297887,23.791067
3.300667,23.789101
3.303447,23.785658
3.306227,23.780403
3.309007,23.779282
3.311787,23.780699
3.314568,23.782274
3.317348,23.783947
3.320128,23.784056
3.322908,23.781055
3.325688,23.777843
3.328468,23.777714
3.331249,23.779972
3.334029,23.78397
3.336809,23.788778
3.339589,23.792934
3.342369,23.793787
3.345149,23.794598
3.347929,23.799236
3.35071,23.805019
3.35349,23.812475
3.35627,23.821495
3.35905,23.824703
3.36183,23.82049
3.36461,23.815176
3.367391,23.806524
3.370171,23.797041
3.372951,23.790659
3.375731,23.786196
3.378511,23.78458
3.381291,23.786474
3.384072,23.786036
3.386852,23.782795
3.389632,23.778027
3.392412,23.769205
3.395192,23.757776
3.397973,23.751944
3.400753,23.748095
3.403533,23.74642
3.406313,23.747684
3.409093,23.749308
3.411873,23.754652
3.414654,23.759748
3.417434,23.763641
3.420214,23.765764
3.422994,23.764723
3.425774,23.756954
3.428554,23.747545
3.431334,23.734184
3.434115,23.722637
3.436895,23.715902
3.439675,23.715034
3.442455,23.720219
3.445235,23.732964
3.448015,23.742907
3.450796,23.750982
3.453576,23.756569
3.456356,23.75914
3.459136,23.75989
3.461916,23.760431
3.464696,23.760952
3.467477,23.765018
3.470257,23.771646
3.473037,23.776808
3.475817,23.774097
3.478597,23.770866
3.481377,23.761869
3.484158,23.750999
3.486938,23.746315
3.489718,23.750853
3.492498,23.755167
3.495278,23.755819
3.498058,23.753349
3.500839,23.744631
3.503619,23.733744
3.506399,23.726364
3.509179,23.725567
3.511959,23.732059
3.514739,23.74276
3.517519,23.751179
3.5203,23.754671
3.52308,23.752615
3.52586,23.74588
3.52864,23.738316
3.53142,23.733673
3.5342,23.731451
3.536981,23.734116
3.539761,23.741819
3.542541,23.749521
3.545321,23.757441
3.548101,23.761927
3.550881,23.760859
3.553662,23.75705
3.556442,23.755697
3.559222,23.762138
3.562002,23.773272
3.564782,23.78698
3.567562,23.801115
3.570343,23.808029
3.573123,23.807468
3.575903,23.809992
3.578683,23.813416
